player,estimated_overall,value,age,Cluster
Lucas Kåhed,56.875,120.0,21,1
Abdulmalek Al Ayeri,56.875,130.0,19,1
Abdulmohsen Al Qahtani,56.875,150.0,24,1
Branislav Knežević,56.875,180.0,21,1
Lenny Rodrigues,56.875,60.0,36,1
Rory Wilson,56.875,230.0,17,1
Kian Leavy,56.875,160.0,21,1
Long Wei,56.857142857142854,120.0,28,1
Sarthak Golui,56.857142857142854,110.0,25,1
Fin Back,56.857142857142854,240.0,20,1
Lasse Schulz,56.8,110.0,20,1
Blondy Nna Noukeu,56.8,140.0,22,1
Will Mannion,56.8,170.0,25,1
Mohammed Al Saeed,56.75,210.0,26,1
Ryan Bakayoko,56.75,275.0,21,1
Connor Malley,56.75,150.0,23,1
Nunzio Lella,56.75,190.0,23,1
Vittorio Agostinelli,56.75,180.0,21,1
Rodrigo Cisterna,56.75,375.0,21,1
Takashi Uchino,56.714285714285715,275.0,22,1
Drew Baker,56.714285714285715,100.0,20,1
Ali Bina Dembélé,56.714285714285715,230.0,19,1
Aaron Zehnter,56.714285714285715,220.0,18,1
Park Kyu Hyun,56.714285714285715,275.0,22,1
Jack Spong,56.714285714285715,160.0,21,1
Tobi Omole,56.714285714285715,130.0,23,1
Abdullah Al Yousef,56.714285714285715,170.0,33,1
Naël Jaby,56.625,210.0,22,1
Miroslav Gono,56.625,240.0,22,1
Elias Durmaz,56.625,190.0,23,1
Gideon Tetteh,56.625,90.0,18,1
Nils De Mol,56.6,140.0,22,1
Oscar Jonsson,56.6,170.0,26,1
Giovanni Grotta,56.6,110.0,18,1
Martín Ballesteros,56.6,170.0,21,1
Logan Ketterer,56.6,140.0,29,1
Matt Bersano,56.6,110.0,30,1
Ricky Lallawmawma,56.57142857142857,120.0,31,1
Kameron Ledwidge,56.57142857142857,130.0,22,1
Cristian Riquelme,56.57142857142857,230.0,19,1
Wang Xianjun,56.57142857142857,150.0,23,1
Dino Salihovic,56.57142857142857,220.0,20,1
Aleksander Kjelsen,56.57142857142857,90.0,17,1
Ahmed Al Sultan,56.5,180.0,30,1
Isaac Fletcher,56.5,140.0,21,1
Darius Lipsiuc,56.5,90.0,17,1
Kevin O'Toole,56.5,110.0,24,1
Aaron Basenach,56.5,140.0,20,1
Faysal Bettache,56.5,190.0,23,1
Habib Diarra,56.42857142857143,190.0,19,1
Justin Haak,56.42857142857143,230.0,21,1
Leon Pöhls,56.4,120.0,26,1
Bruno Bertinato,56.4,170.0,25,1
Chen Wei,56.4,190.0,25,1
Dylan G'Beuly,56.375,150.0,22,1
Sanoussy Ba,56.375,300.0,19,1
Oskar Opsahl,56.375,210.0,22,1
Will Wilson,56.375,90.0,21,1
Simon Ebonog,56.375,130.0,19,1
Lee Gi Hyeok,56.375,170.0,23,1
Lee Ji Hoon,56.375,140.0,21,1
Fahad Ghazi,56.285714285714285,150.0,29,1
Eli Adams,56.25,160.0,21,1
Lukas Browning-Lagerfeldt,56.25,170.0,24,1
Frank Junior Adjei,56.25,100.0,19,1
Emil Özkan,56.25,100.0,20,1
Oscar Wiklöf,56.25,220.0,20,1
Marius Wörl,56.25,210.0,19,1
Dawid Drachal,56.25,110.0,18,1
Noureddine El Bahhar,56.25,100.0,19,1
Cai Mingmin,56.25,130.0,22,1
Rayane Falchou,56.2,100.0,18,1
Josh Lillis,56.2,20.0,36,1
Vincenzo Cozzella,56.2,120.0,21,1
Răzvan Began,56.2,170.0,27,1
Antonis Makatounakis,56.2,90.0,19,1
Youssouf Assogba,56.142857142857146,230.0,22,1
Mao Kaiyu,56.142857142857146,50.0,32,1
Sulaiman Hazazi,56.142857142857146,140.0,20,1
Ziyad Al Jari,56.142857142857146,60.0,21,1
Shady Oukhadda,56.142857142857146,250.0,24,1
James Norris,56.142857142857146,240.0,20,1
Kade Craig,56.142857142857146,80.0,20,1
Sumit Rathi,56.142857142857146,80.0,22,1
Bikash Yumnam,56.142857142857146,80.0,19,1
Adam Foley,56.125,130.0,33,1
Maicol Gil,56.125,250.0,21,1
Sumeet Passi,56.125,90.0,28,1
Cillian Heaney,56.125,130.0,22,1
Daniel Aguirre,56.125,190.0,24,1
Tarik Scott,56.125,80.0,18,1
Vegard Solheim,56.0,90.0,19,1
Medrano,56.0,625.0,23,1
Cristopher Medina,56.0,240.0,22,1
Kim Jung Ho,56.0,140.0,25,1
Luca Bendel,56.0,120.0,20,1
Rohit Kumar,56.0,60.0,26,1
Brahian Istúriz,56.0,180.0,23,1
Aurelian Păun,56.0,130.0,22,1
Iulian Zamfir,56.0,60.0,19,1
Conor Kearns,56.0,140.0,25,1
Yavuz Buğra Boyar,56.0,110.0,25,1
Bartłomiej Ciepiela,56.0,190.0,22,1
Fabricio Vidal,56.0,200.0,20,1
Salem Al Najdi,56.0,80.0,20,1
Matt Ridley,56.0,100.0,23,1
Koldo Obieta,55.875,500.0,29,1
Hassan Al Majhad,55.875,190.0,31,1
Alexandru Despa,55.875,120.0,21,1
Othman Al Othman,55.875,60.0,20,1
Amarjit Singh Kiyam,55.875,130.0,22,1
Will Hondermarck,55.875,150.0,22,1
Mateusz Letkiewicz,55.857142857142854,110.0,19,1
Jo Sung Wook,55.857142857142854,70.0,28,1
Dylan Barkers,55.857142857142854,150.0,23,1
Luke Badley-Morgan,55.857142857142854,100.0,19,1
Bader Al Enazi,55.8,110.0,24,1
Józef Burta,55.8,130.0,23,1
Darragh Noone,55.75,140.0,26,1
Lewis Leigh,55.75,110.0,19,1
Abdul Rabeeh,55.75,70.0,22,1
Arquimides Ordoñez,55.75,110.0,20,1
Ryan Finnigan,55.75,130.0,19,1
Cheng Changcheng,55.75,110.0,32,1
Luca Jaquez,55.714285714285715,90.0,20,1
Pontus Texel,55.714285714285715,130.0,19,1
Omar Labrador,55.714285714285715,275.0,31,1
Mohamad Al-Taay,55.714285714285715,130.0,23,1
David Savic,55.714285714285715,220.0,18,1
Dante Polvara,55.714285714285715,190.0,23,1
Alejandro Prisco,55.625,190.0,21,1
Danny Norris,55.625,100.0,20,1
Philipp Sonn,55.625,110.0,18,1
Loay Al Johani,55.625,130.0,22,1
Thomas Liene Ness,55.625,140.0,24,1
Maïdine Douane,55.625,120.0,21,1
Sebastian Micu,55.6,90.0,22,1
Julius Lindgren,55.6,120.0,26,1
Rareș Gal,55.6,110.0,22,1
Luke Dennison,55.6,100.0,27,1
Paul Bourdelle,55.6,140.0,22,1
Zhang Yu,55.57142857142857,60.0,21,1
Suwailem Al Menhali,55.57142857142857,50.0,19,1
Severin Ottiger,55.57142857142857,90.0,20,1
Dennis Lippert,55.57142857142857,475.0,27,1
Anas Namri,55.57142857142857,210.0,21,1
Lewys Twamley,55.5,90.0,20,1
Mohammed Al Qunayan,55.5,190.0,24,1
Zac Ashworth,55.5,140.0,20,1
Filip Zawadzki,55.5,170.0,19,1
Caleb Wiley,55.5,250.0,18,1
Lewis Simper,55.5,130.0,21,1
Gabriel Niculescu,55.42857142857143,80.0,19,1
Michael Kempter,55.42857142857143,200.0,28,1
Michael Gonçalves,55.42857142857143,240.0,28,1
Richard Brush,55.4,4.0,38,1
Matthias Köbbing,55.4,120.0,26,1
Julian Bauer,55.4,130.0,24,1
Nick Suman,55.4,130.0,23,1
Landry Nomel,55.375,190.0,25,1
Li Jiaheng,55.375,110.0,22,1
Drissa Camara,55.375,230.0,21,1
Mohammed Rafique,55.375,100.0,32,1
Pol Bassa,55.375,325.0,20,1
Elliot Thorpe,55.375,190.0,22,1
Vladislav Blănuță,55.375,190.0,21,1
Zhang Wei,55.375,170.0,23,1
Daniel Bunk,55.375,130.0,19,1
William Kaastrup,55.375,100.0,19,1
Jóhannes K. Bjarnason,55.375,90.0,18,1
Daniel Dumbravanu,55.285714285714285,140.0,22,1
Lamine Sy,55.285714285714285,240.0,21,1
Xu Haofeng,55.285714285714285,110.0,24,1
Xu Dong,55.285714285714285,80.0,32,1
Liu Jing,55.285714285714285,90.0,26,1
Johan Brannefalk,55.25,170.0,25,1
Marius Broholm,55.25,90.0,18,1
Harry Steele,55.25,180.0,20,1
Zhao Jianbo,55.25,70.0,22,1
Emanuel Lalchhanchhuaha,55.25,70.0,21,1
Isaac Tshipamba,55.25,150.0,22,1
Nils Hahne,55.2,110.0,19,1
Casper Andersson,55.2,80.0,18,1
Matteo Arena,55.142857142857146,90.0,24,1
Bastian Bsullak,55.142857142857146,70.0,18,1
Thorbjørn Kristiansen,55.142857142857146,70.0,18,1
Mohammed Al Qahtani,55.125,60.0,21,1
Adam Dębiński,55.125,110.0,19,1
Chris Lotefa,55.125,80.0,19,1
Mohamed Koné,55.0,120.0,21,1
Nicolas Glaus,55.0,120.0,21,1
Mohammed Al Moqahwi,55.0,110.0,27,1
Adam Ingi Benediktsson,55.0,110.0,20,1
Jankat Yılmaz,55.0,110.0,19,1
Mateo Biondic,55.0,170.0,20,1
Rakan Al Dawsari,55.0,50.0,21,1
Fritiof Hellichius,55.0,130.0,20,1
Théo Chatelain,55.0,110.0,23,1
Nathan Broome,55.0,100.0,21,1
Emmanuele Matino,55.0,80.0,24,1
Seniko Doua,54.875,100.0,21,1
Yao Xuchen,54.875,150.0,23,1
Nawaf Al Saadi,54.875,150.0,22,1
Hiroshi Ibusuki,54.875,500.0,32,1
Hamad Al Abdan,54.875,130.0,23,1
Raul Bucur,54.875,90.0,20,1
Claudio Espinoza,54.875,140.0,21,1
Thomas Waddingham,54.875,50.0,18,1
Bastián Pino,54.857142857142854,170.0,21,1
Reagan Singh,54.857142857142854,90.0,32,1
Park Jin Seong,54.857142857142854,180.0,22,1
Daniël Deen,54.8,100.0,20,1
Patrick Schulte,54.8,130.0,22,1
Tom Smith,54.8,120.0,21,1
Lassana Sy,54.8,90.0,20,1
Florin Bălan,54.75,140.0,21,1
Matty Jacob,54.714285714285715,120.0,22,1
Cui Ming'an,54.714285714285715,130.0,28,1
Berkan Küpelikılınç,54.714285714285715,220.0,20,1
Michael Gallagher,54.714285714285715,140.0,23,1
Yang Dong Hyen,54.625,110.0,37,1
Mathias Løvik,54.625,230.0,19,1
Lino Sousa,54.625,180.0,18,1
Benjamin Faraas,54.625,80.0,17,1
Roberto Voican,54.625,100.0,20,1
Matei Moraru,54.625,45.0,18,1
Alessio Abibi,54.6,100.0,26,1
David Puntigam,54.6,80.0,19,1
Jeppe Ørris Nielsen,54.6,80.0,19,1
Hwang In Jae,54.6,90.0,29,1
Maciej Kowal,54.6,90.0,20,1
Edin Omeragic,54.6,90.0,21,1
Rony Jansson,54.57142857142857,80.0,19,1
Christos Wheeler,54.57142857142857,475.0,26,1
Jarlath Jones,54.57142857142857,100.0,21,1
Ed McJannet,54.5,110.0,19,1
Steve Ngoura,54.5,110.0,18,1
Anton Ziegler,54.5,110.0,19,1
Ethan Ingram,54.5,160.0,20,1
Leander D'Cunha,54.42857142857143,80.0,25,1
Dawid Więckowski,54.42857142857143,210.0,21,1
Sebastian Saftig,54.42857142857143,45.0,21,1
Moataz Al Baqawi,54.4,110.0,25,1
Claudiu Negoescu,54.375,120.0,20,1
Nawaf Al Suhaymi,54.375,100.0,28,1
Brad Williams,54.375,60.0,18,1
Denis Rența,54.285714285714285,70.0,19,1
Ellis Taylor,54.25,90.0,20,1
Jayden Sweeney,54.25,170.0,21,1
Emre Topçu,54.25,110.0,18,1
James Taylor,54.25,110.0,21,1
Lorcan Healy,54.2,110.0,23,1
Matthew Sutton,54.2,110.0,23,1
Théo Borne,54.2,100.0,21,1
Johan Guadagno,54.2,100.0,20,1
Patrick Nuamah,54.142857142857146,80.0,17,1
Joe Wormleighton,54.142857142857146,190.0,19,1
Roméo Monticelli,54.142857142857146,110.0,17,1
Mansour Al Bishi,54.125,130.0,23,1
Nathanael Blair,54.125,80.0,19,1
Kai Fotheringham,54.125,100.0,20,1
Jamie Andrews,54.125,90.0,20,1
Alan Madaliński,54.0,80.0,18,1
Wahengbam Angousana,54.0,100.0,27,1
Sebastian Borza,54.0,130.0,17,1
Victor Loturi,54.0,80.0,22,1
Magnus Rugland Ree,54.0,80.0,19,1
Ayoub Abou,54.0,160.0,25,1
Hampus Gustafsson,54.0,90.0,22,1
Jesper Skau,53.875,140.0,20,1
Juan Peinipil,53.875,275.0,22,1
Charlie Asensio,53.875,150.0,23,1
Rayan Al Johani,53.875,60.0,22,1
Aidan Simmons,53.875,50.0,20,1
Carlos Méndez,53.857142857142854,130.0,19,1
James Furlong,53.857142857142854,170.0,21,1
Thomas Rausch,53.857142857142854,140.0,23,1
Sota Kitahara,53.75,80.0,20,1
Ali Al Jassim,53.75,70.0,22,1
James Nikolovski,53.714285714285715,60.0,21,1
Harrison Smith,53.625,60.0,18,1
Oh Hoo Sung,53.625,70.0,24,1
Federico Brancolini,53.6,80.0,22,1
Luca Bolletta,53.6,80.0,18,1
Muzaffer Cem Kablan,53.6,110.0,23,1
Scott van der Sluis,53.6,90.0,22,1
Shi Chenglong,53.6,80.0,24,1
Amey Ranawade,53.57142857142857,110.0,25,1
Zihao Yan,53.57142857142857,120.0,28,1
Ionuț Zanfir,53.57142857142857,130.0,23,1
Matteo Prati,53.57142857142857,110.0,19,1
Chris Donovan,53.5,100.0,23,1
Timm Koch,53.42857142857143,80.0,20,1
Ryan Burke,53.42857142857143,150.0,22,1
Marcus Ferkranus,53.42857142857143,100.0,20,1
Sebastian Nilsson,53.42857142857143,90.0,20,1
Joel Torrance,53.4,80.0,21,1
Ben Bottomley,53.4,70.0,20,1
Scott Simons,53.4,70.0,19,1
Josh Johnson,53.375,80.0,18,1
Martin Bergum,53.375,120.0,21,1
Oliver Arblaster,53.375,100.0,19,1
Ali Al Salem,53.285714285714285,150.0,25,1
Song Yue,53.285714285714285,50.0,31,1
Kevin Berkoe,53.285714285714285,110.0,22,1
Thomas Prestianni,53.25,90.0,21,1
Curtis Davies,53.25,80.0,19,1
Reed Baker-Whiting,53.25,80.0,18,1
Anton Dworzak,53.25,45.0,18,1
Andreas Gülstorff,53.2,90.0,20,1
Laurin Mack,53.2,70.0,19,1
Elyas Al Biladi,53.142857142857146,60.0,21,1
Ryan Duncan,53.125,80.0,19,1
Saviour Gama,53.125,110.0,26,1
Musab Habkoor,53.125,110.0,24,1
Luca Bolay,53.125,130.0,21,1
Paweł Żuk,53.0,150.0,22,1
Alexandru Utiu,53.0,60.0,20,1
Jannik Horz,53.0,70.0,20,1
Filip Loftesnes-Bjune,53.0,80.0,18,1
Harrison Sohna,53.0,100.0,21,1
Nasser Al Hadhood,53.0,80.0,21,1
Viktor Bergh,52.875,240.0,24,1
Lucas Lykkegaard,52.875,130.0,21,1
Son Ho Jun,52.875,130.0,21,1
Wang Peng,52.875,70.0,25,1
Abdulaziz Makin,52.875,90.0,22,1
Konrad Guca,52.875,60.0,20,1
Zhang Xiangshuo,52.857142857142854,60.0,22,1
Luca Nicolae Banu,52.857142857142854,80.0,18,1
Wei Minghe,52.857142857142854,45.0,20,1
Jordan Amissah,52.8,70.0,22,1
Edoardo Sarri,52.8,70.0,24,1
James Holden,52.8,90.0,21,1
Andreas Hermansen,52.8,60.0,19,1
Ross Munro,52.8,70.0,23,1
Kamaljit Singh,52.8,90.0,27,1
Jackson Travis,52.75,90.0,19,1
Jack Connor,52.75,80.0,19,1
Kassoum Ouattara,52.714285714285715,130.0,18,1
Pragyan Gogoi,52.714285714285715,80.0,24,1
Alexandru Crivac,52.714285714285715,110.0,21,1
Meng Junjie,52.625,60.0,22,1
Brison Fernandes,52.625,50.0,22,1
Moritz Berg,52.625,130.0,20,1
Kobe Corbanie,52.57142857142857,150.0,18,1
Codrin Cărăușu,52.5,50.0,18,1
Wang Haoran,52.42857142857143,70.0,22,1
Mattis Hoppe,52.42857142857143,190.0,20,1
Cieran Slicker,52.4,60.0,20,1
Harvey Giles,52.4,60.0,18,1
Holden Trent,52.4,80.0,24,1
Daniel Veiby Held,52.4,70.0,18,1
Gabriel Kirejczyk,52.375,160.0,20,1
Felix Keidel,52.375,90.0,20,1
Li Yongjia,52.375,90.0,22,1
Sulaiman Asiri,52.25,90.0,22,1
Ci Henglong,52.2,70.0,23,1
Filippo Manfrin,52.2,70.0,19,1
Armin Abaz,52.2,70.0,21,1
Eyram Viegbe,52.142857142857146,90.0,19,1
Lalrinliana Hnamte,52.0,60.0,20,1
Josh Blunkell,52.0,60.0,20,1
Bryant Bilongo,52.0,130.0,21,1
Conor Brann,52.0,60.0,20,1
Michael Halliday,51.857142857142854,110.0,20,1
Krisztián Hegyi,51.8,70.0,20,1
Xing Yu,51.8,60.0,27,1
Michael Kelly,51.8,80.0,27,1
Harry McCarthy,51.75,70.0,21,1
Abdulrahman Al Hajeri,51.714285714285715,140.0,27,1
Kieran Cruise,51.714285714285715,90.0,19,1
Kim Hee Seung,51.714285714285715,90.0,20,1
Nathan Harness,51.6,80.0,23,1
Rohan Luthra,51.6,80.0,21,1
Meshal Hurais,51.4,60.0,26,1
Adam Hayton,51.4,45.0,19,1
Aaron McNally,51.375,130.0,23,1
Avan Jones,51.285714285714285,60.0,21,1
Leny Meyer,51.285714285714285,90.0,19,1
Alex Dunne,51.285714285714285,110.0,21,1
Abdulrahman Al Mughis,51.285714285714285,45.0,20,1
Wu Fei,51.2,40.0,34,1
Turki Baljoush,51.2,35.0,19,1
Lalthuammawia Ralte,51.2,50.0,30,1
Bartłomiej Jelonek,51.2,50.0,21,1
Abdullah Nahar Al Shammari,51.142857142857146,80.0,21,1
Tuhin Das,51.0,60.0,23,1
Emmanuel Ochoa,51.0,40.0,18,1
Owen Lunt,51.0,45.0,18,1
Robbie Hemfrey,51.0,50.0,21,1
Erik Dueñas,51.0,50.0,18,1
Max Anchor,51.0,35.0,19,1
Alan Nuñez,51.0,130.0,18,1
Salem Al Toiawy,50.875,70.0,22,1
Șerban Tomache,50.8,45.0,19,1
Dorian Ciezkowski,50.8,50.0,22,1
Ablikim Abdusalam,50.75,100.0,20,1
Wang Dongsheng,50.714285714285715,90.0,26,1
Islam Hawsawi,50.714285714285715,130.0,21,1
David Udogu,50.714285714285715,130.0,20,1
Abdel Zagré,50.625,50.0,19,1
Harry Griffiths,50.6,40.0,18,1
Baek Jong Beom,50.6,50.0,22,1
Tommaso Vitali,50.6,50.0,24,1
Kayden Pierre,50.5,90.0,20,1
Kwon Seok Joo,50.285714285714285,60.0,20,1
Fabian Holst-Larsen,50.285714285714285,110.0,18,1
Sam Green,50.2,35.0,18,1
Will Blackmore,50.2,50.0,21,1
Mai Gaolin,50.0,40.0,24,1
He Tongshuai,50.0,50.0,23,1
Oskar Leśniak,49.875,45.0,18,1
Victor Bak,49.857142857142854,100.0,19,1
Ji Jiabao,49.8,35.0,20,1
Lincoln McFayden,49.75,110.0,21,1
Jacob Greene,49.75,80.0,20,1
Mohammed Al Oufi,49.75,80.0,21,1
Wang Hanlin,49.714285714285715,30.0,33,1
Sander Østraat,49.6,35.0,18,1
Cai Haochang,49.57142857142857,50.0,24,1
Zak Johnson,49.285714285714285,50.0,19,1
Kim Hyeon Tae,49.25,50.0,31,1
George Barrett,49.2,35.0,17,1
Amrit Gope,49.2,40.0,23,1
Sasha Kuzevski,48.857142857142854,60.0,22,1
Jonathan Dean,48.625,50.0,26,1
Cao Xiaoyi,48.57142857142857,60.0,20,1
Devin Padelford,48.42857142857143,45.0,20,1
Nelson Khumbeni,48.42857142857143,45.0,20,1
Majed Qasheesh,46.0,50.0,21,1
Kalidou Koulibaly,86.0,46500000.0,32,2
Parejo,85.75,42000000.0,34,2
Sergio Ramos,85.57142857142857,7500000.0,37,2
Ángel Di María,85.5,20500000.0,35,2
Emre Can,85.28571428571429,21000000.0,29,2
Cristiano Ronaldo,85.25,31000000.0,38,2
Dayot Upamecano,85.14285714285714,36500000.0,24,2
Antoine Griezmann,85.0,45500000.0,32,2
Wissam Ben Yedder,84.375,35500000.0,33,2
Chris Smalling,84.28571428571429,23500000.0,33,2
Jorginho,84.25,40500000.0,31,2
Ángel Correa,84.25,39500000.0,28,2
Iñigo Martínez Berridi,84.14285714285714,21000000.0,32,2
Leroy Sané,84.0,46000000.0,27,2
Keylor Navas,84.0,9000000.0,36,2
Julian Brandt,83.75,33500000.0,27,2
Rodrigo Bentancur,83.625,33500000.0,26,2
Marcus Rashford,83.625,42000000.0,25,2
Iago Aspas,83.5,26000000.0,36,2
Ronaldo Cabrais,83.5,35000000.0,31,2
Mason Mount,83.5,42000000.0,24,2
Canales,83.5,35000000.0,32,2
Sergi Darder,83.5,30500000.0,29,2
Raphaël Varane,83.28571428571429,45000000.0,30,2
James Ward-Prowse,83.25,27500000.0,28,2
Luis Muriel,83.25,25500000.0,32,2
João Mário,83.25,25500000.0,30,2
Marco Reus,83.0,33500000.0,34,2
Koen Casteels,83.0,28000000.0,31,2
Thomas Partey,82.875,36000000.0,30,2
Thomas Delaney,82.71428571428571,17500000.0,31,2
Harry Maguire,82.71428571428571,17500000.0,30,2
Leonardo Bonucci,82.71428571428571,8000000.0,36,2
Eden Hazard,82.625,30000000.0,32,2
Yassine Bounou,82.6,28500000.0,32,2
Federico Chiesa,82.5,48500000.0,25,2
Leandro Paredes,82.25,21000000.0,29,2
Ivan Perišić,82.25,16000000.0,34,2
Rafael Leão,82.25,48500000.0,24,2
Joel Matip,82.14285714285714,25000000.0,32,2
Gabriel Martinelli,82.125,25000000.0,22,2
João Félix,82.0,43500000.0,23,2
Ferran Torres,81.875,36000000.0,23,2
Josué Chiamulera,81.85714285714286,25000000.0,31,2
Nico Schlotterbeck,81.85714285714286,26500000.0,23,2
Gabriel Paulista,81.85714285714286,14500000.0,32,2
Lucas Mantela,81.8,27000000.0,23,2
Hirving Lozano,81.75,28000000.0,28,2
Benjamin Pavard,81.57142857142857,25500000.0,27,2
Gabriel,81.57142857142857,30500000.0,25,2
Rafael Tolói,81.57142857142857,17500000.0,32,2
Cody Gakpo,81.5,42000000.0,24,2
Luis Sinisterra,81.5,24500000.0,24,2
Jamie Vardy,81.5,13000000.0,36,2
Alejandro Remiro Gargallo,81.4,23500000.0,28,2
Dejan Kulusevski,81.375,30500000.0,23,2
Daichi Kamada,81.375,40500000.0,27,2
Domenico Berardi,81.25,45000000.0,29,2
Raúl García,81.25,9000000.0,37,2
Morata,81.25,30500000.0,30,2
Yannick Carrasco,81.25,42500000.0,29,2
Mario Hermoso,81.14285714285714,19500000.0,28,2
Jonas Hofmann,81.125,25500000.0,31,2
Oyarzabal,81.125,40500000.0,26,2
Nicolás De la Cruz,81.125,15500000.0,26,2
Enner Valencia,81.0,8500000.0,33,2
Ignacio Fernández,81.0,16500000.0,33,2
Gerónimo Rulli,81.0,20500000.0,31,2
Ibrahima Konaté,81.0,26000000.0,24,2
Raúl de Tomás,80.875,33000000.0,28,2
Daley Blind,80.875,12000000.0,33,2
Leon Bailey,80.875,24500000.0,26,2
Sheraldo Becker,80.875,15000000.0,28,2
Marcos Rojo,80.85714285714286,9000000.0,33,2
Marten de Roon,80.85714285714286,15000000.0,32,2
Nayef Aguerd,80.71428571428571,20000000.0,27,2
Éver Banega,80.625,9500000.0,35,2
Ibañez,80.57142857142857,26000000.0,24,2
Luimo Boas Santos,80.5,21000000.0,23,2
Martin Terrier,80.5,28500000.0,26,2
Andreas Christensen,80.42857142857143,29000000.0,27,2
Cucurella,80.375,27000000.0,25,2
Lucas Digne,80.375,27500000.0,30,2
Andy Delort,80.375,20500000.0,31,2
Sergi Roberto,80.375,18000000.0,31,2
Renato Sanches,80.375,20000000.0,26,2
Pozuelo,80.375,17000000.0,31,2
Julián Álvarez,80.375,21000000.0,23,2
Marcão,80.28571428571429,16500000.0,27,2
Zervandro,80.28571428571429,14500000.0,23,2
Kevin Volland,80.25,25500000.0,31,2
Henrikh Mkhitaryan,80.25,16000000.0,34,2
Bukayo Saka,80.25,47500000.0,21,2
Fred,80.25,20500000.0,30,2
Stefan Ortega,80.2,14500000.0,30,2
Emil Forsberg,80.125,20500000.0,31,2
Wilfried Zaha,80.125,30000000.0,30,2
Nico Williams,80.125,8000000.0,21,2
Rodrygo,80.125,30500000.0,22,2
Davinson Sánchez,80.0,16500000.0,27,2
Franck Yannick Kessié,79.875,41500000.0,26,2
Ryan Gravenberch,79.875,19500000.0,21,2
Pablo Fornals,79.875,19000000.0,27,2
Anthony Lopes,79.8,16000000.0,32,2
Tammy Abraham,79.75,35500000.0,25,2
Anthony Martial,79.75,23500000.0,27,2
Ibrahim Sangaré,79.71428571428571,26500000.0,25,2
Amir Rrahmani,79.71428571428571,18000000.0,29,2
Alexis Mac Allister,79.625,16000000.0,24,2
Portu,79.625,10000000.0,31,2
Mehdi Taremi,79.625,30500000.0,31,2
Rui Silva,79.6,15000000.0,29,2
Nicolas Pépé,79.5,18500000.0,28,2
Ollie Watkins,79.5,11500000.0,27,2
Romarinho,79.5,12000000.0,32,2
Pedrão Tofico,79.42857142857143,13500000.0,27,2
Maxime Lopez,79.375,16000000.0,25,2
Maxwel Cornet,79.375,11500000.0,26,2
Matteo Politano,79.375,26000000.0,30,2
Matheus Reis,79.28571428571429,16000000.0,28,2
César Montes,79.28571428571429,13500000.0,26,2
Renato Tapia,79.28571428571429,17000000.0,28,2
Hany Mukhtar,79.25,19000000.0,28,2
Dries Mertens,79.25,17500000.0,36,2
Alex Telles,79.25,18500000.0,30,2
Issa Diop,79.14285714285714,10000000.0,26,2
Benjamin White,79.14285714285714,22000000.0,25,2
Brais Méndez,79.125,19500000.0,26,2
Remo Freuler,79.125,20000000.0,31,2
Callum Wilson,79.125,20500000.0,31,2
Bernd Leno,79.0,14000000.0,31,2
Moi Gómez,79.0,14000000.0,29,2
Daniel Wass,79.0,8500000.0,34,2
Lucas Torreira,79.0,25000000.0,27,2
Joan Jordán,79.0,22500000.0,29,2
Anthony Nwakaeme,79.0,11000000.0,34,2
Federico Bernardeschi,78.875,17500000.0,29,2
Nuno Santos,78.875,22500000.0,28,2
Maximilian Arnold,78.875,22500000.0,29,2
Georginio Wijnaldum,78.875,17500000.0,32,2
Lutsharel Geertruida,78.85714285714286,15000000.0,23,2
Walter Benítez,78.8,14500000.0,30,2
Borna Sosa,78.75,18500000.0,25,2
Dominik Kohr,78.71428571428571,9500000.0,29,2
Vladimír Coufal,78.71428571428571,12500000.0,31,2
Diogo Dalot,78.625,22000000.0,24,2
Gedson Fernandes,78.625,16000000.0,24,2
Francis Coquelin,78.625,17500000.0,32,2
Dominik Livaković,78.6,20000000.0,28,2
Lucas Tousart,78.57142857142857,10500000.0,26,2
Puado,78.5,8500000.0,25,2
Gayà,78.5,29500000.0,28,2
Gonçalo Ramos,78.5,17000000.0,22,2
Ryan Kent,78.5,8500000.0,26,2
Óliver Torres,78.5,11000000.0,28,2
Mattia Zaccagni,78.5,18500000.0,28,2
Joaquín Correa,78.5,19000000.0,29,2
Victor Lindelöf,78.42857142857143,16000000.0,29,2
Catena,78.42857142857143,9500000.0,28,2
José Sá,78.4,14500000.0,30,2
Neto,78.4,10500000.0,34,2
Dean Henderson,78.4,14000000.0,26,2
Antony,78.375,36000000.0,23,2
Rodrigo,78.375,12000000.0,32,2
Wout Faes,78.28571428571429,14000000.0,25,2
Florian Neuhaus,78.25,19500000.0,26,2
Amine Gouiri,78.25,21000000.0,23,2
Giacomo Raspadori,78.25,21000000.0,23,2
David Raum,78.25,22000000.0,25,2
Odisseas Vlachodimos,78.2,18500000.0,29,2
Zubeldia,78.14285714285714,13500000.0,26,2
Ezri Konsa,78.14285714285714,17500000.0,25,2
Michy Batshuayi,78.125,11000000.0,29,2
Ryan Gauld,78.125,8500000.0,27,2
Christian Pulisic,78.125,29500000.0,24,2
Viktor Tsygankov,78.125,24500000.0,25,2
Alex Meret,78.0,17000000.0,26,2
Lukas Nmecha,78.0,16500000.0,24,2
Ivan Provedel,78.0,10000000.0,29,2
Emanuel Reynoso,78.0,19000000.0,27,2
